MTB	133950	136007	CDS
MTB	136289	137245	CDS
MTB	137319	137909	CDS
MTB	137941	138513	CDS
MTB	138513	139673	CDS
MTB	139956	140144	CDS
MTB	140267	141022	CDS
MTB	141200	142144	CDS
MTB	142128	143876	CDS
MTB	144049	145626	CDS
MTB	145627	147771	CDS
MTB	147908	148342	CDS
MTB	148491	148859	CDS
MTB	148856	149224	CDS
MTB	149533	150996	CDS
MTB	151148	152215	CDS
MTB	152324	154129	CDS
MTB	154073	154125	Repeat_Region
MTB	154126	154178	Repeat_Region
MTB	154179	154231	Repeat_Region
MTB	154232	155599	CDS
MTB	155667	156446	CDS
MTB	156578	157600	CDS
MTB	157847	158302	CDS
MTB	158315	159658	CDS
MTB	159700	160782	CDS
MTB	160869	161474	CDS
MTB	161771	162673	CDS
MTB	162644	163249	CDS
MTB	163366	164691	CDS
MTB	164712	165260	CDS
MTB	165323	165826	CDS
MTB	165827	166849	CDS
MTB	166910	167290	CDS
MTB	167271	167681	CDS
MTB	167711	168637	CDS
MTB	168704	170182	CDS
MTB	170284	171126	CDS
MTB	171215	172168	CDS
MTB	172211	173143	CDS
MTB	173238	174758	CDS
MTB	174833	175693	CDS
MTB	175700	176668	CDS
MTB	176665	176952	CDS
MTB	177543	179309	CDS
MTB	179319	180896	CDS
MTB	181155	181985	CDS
MTB	181987	183198	CDS
MTB	183622	184722	CDS
MTB	184723	185055	CDS
MTB	185052	186479	CDS
MTB	186495	186623	CDS
MTB	186785	187429	CDS
MTB	187433	188839	CDS
MTB	188931	190439	CDS
MTB	190607	191956	CDS
MTB	191984	193135	CDS
MTB	193117	193572	CDS
MTB	193626	194111	CDS
MTB	194144	194815	CDS
MTB	194993	196657	CDS
MTB	196861	197658	CDS
MTB	197660	198529	CDS
MTB	198534	199898	CDS
MTB	199895	200935	CDS
MTB	200932	202479	CDS
MTB	202476	204068	CDS
MTB	204065	205237	CDS
MTB	205231	206778	CDS
MTB	206812	206850	Repeat_Region
MTB	206814	207455	CDS
MTB	206869	206907	Repeat_Region
MTB	207452	208420	CDS
MTB	208417	208971	CDS
MTB	208938	209672	CDS
MTB	209703	210812	CDS
MTB	210892	212250	CDS
MTB	212277	213011	CDS
MTB	213028	214140	CDS
MTB	214088	214927	CDS
MTB	214969	215718	CDS
MTB	215715	216224	CDS
MTB	216269	218344	CDS
MTB	218390	218551	CDS
MTB	218705	219367	CDS
MTB	219486	219917	CDS
MTB	219996	221723	CDS
MTB	221871	222161	CDS
MTB	222289	223530	CDS
MTB	223564	224664	CDS
MTB	224724	226571	CDS
MTB	226878	230462	CDS
MTB	230899	231534	CDS
MTB	231647	232231	CDS
MTB	232231	234519	CDS
MTB	234516	236507	CDS
MTB	236550	237209	CDS
MTB	237206	237895	CDS
MTB	237892	238395	CDS
MTB	238392	241292	CDS
MTB	241514	241924	CDS
MTB	241976	243214	CDS
MTB	243384	244487	CDS
MTB	244484	247318	CDS
MTB	247384	248112	CDS
MTB	248115	248906	CDS
MTB	249038	250123	CDS
MTB	250120	251598	CDS
MTB	251782	253602	CDS
MTB	253669	254640	CDS
MTB	254637	255950	CDS
MTB	256064	257677	CDS
MTB	257719	258856	Pseudogene
MTB	258913	259926	CDS
MTB	259923	260831	CDS
MTB	260924	262252	CDS
MTB	262254	262802	CDS
MTB	262812	264023	CDS
MTB	264067	265476	CDS
MTB	265507	266295	CDS
MTB	266301	267764	CDS
MTB	267863	268627	CDS
MTB	268663	269817	CDS
MTB	269834	271564	CDS
MTB	271574	272839	CDS
MTB	272855	272955	Repeat_Region
MTB	273055	274278	CDS
MTB	274306	274719	CDS
MTB	274983	275963	CDS
MTB	276058	277764	CDS
MTB	277899	278588	CDS
MTB	278585	279529	CDS
MTB	279605	281140	CDS
MTB	281166	282614	CDS
MTB	282649	286851	CDS
MTB	286898	287071	CDS
MTB	287186	288352	CDS
MTB	288428	289042	CDS
MTB	289104	289337	CDS
MTB	289345	289782	CDS
MTB	289812	290654	CDS
MTB	290665	292029	CDS
MTB	292171	293493	CDS
MTB	293604	293705	ncRNA
MTB	293798	295633	CDS
MTB	296005	296493	CDS
MTB	296809	298119	CDS
MTB	298116	298862	CDS
MTB	298863	300803	CDS
MTB	300834	301655	CDS
MTB	301735	302028	CDS
MTB	302173	302652	CDS
MTB	302866	305427	CDS
MTB	305453	305809	CDS
MTB	305825	306349	CDS
MTB	306374	307858	CDS
MTB	307877	309547	CDS
MTB	309699	310073	CDS
MTB	310294	310749	CDS
MTB	310774	311517	CDS
MTB	311514	312659	CDS
MTB	312759	314168	CDS
MTB	314309	314854	CDS
MTB	314864	315766	CDS
MTB	315783	316415	CDS
MTB	316511	317503	CDS
MTB	317525	321154	CDS
MTB	321331	322722	CDS
MTB	322764	323273	CDS
MTB	323338	324531	CDS
MTB	324567	326249	CDS
MTB	326266	328461	CDS
MTB	328575	329708	CDS
MTB	329705	330325	CDS
MTB	330422	331003	CDS
MTB	330933	331658	CDS
MTB	331748	332668	CDS
MTB	332708	333136	CDS
MTB	333160	333417	Pseudogene
MTB	333437	336310	CDS
MTB	336560	339073	CDS
MTB	339364	340974	CDS
MTB	340998	341906	CDS
MTB	342130	344025	CDS
MTB	344022	345638	CDS
MTB	345635	349627	CDS
MTB	349624	349932	CDS
MTB	349935	351476	CDS
MTB	351525	351818	CDS
MTB	351848	352138	CDS
MTB	352149	353036	CDS
MTB	353083	354501	CDS
MTB	354498	355883	CDS
MTB	355880	356875	CDS
MTB	356862	358064	CDS
MTB	358171	358956	CDS
MTB	358945	359748	CDS
MTB	359758	361155	CDS
MTB	361334	363109	CDS
MTB	363252	363479	CDS
MTB	363476	363778	CDS
MTB	363826	364047	CDS
MTB	364044	364469	CDS
MTB	364605	365237	CDS
MTB	365234	366142	CDS
MTB	366150	372764	CDS
MTB	372820	375711	CDS
MTB	375914	376585	CDS
MTB	376573	377055	CDS
MTB	377113	377829	CDS
MTB	377931	378587	CDS
MTB	378657	379148	CDS
MTB	379172	380401	CDS
MTB	380556	382418	CDS
MTB	382490	382876	CDS
MTB	382879	383541	CDS
MTB	383602	384486	CDS
MTB	384535	385149	CDS
MTB	385173	385943	CDS
MTB	386204	386274	tRNA
MTB	386305	387099	CDS
MTB	387148	387816	CDS
MTB	387888	388550	CDS
MTB	388582	389154	CDS
MTB	389260	390591	CDS
MTB	390580	391251	CDS
MTB	391352	392032	CDS
MTB	392039	392263	CDS
MTB	392273	392728	CDS
MTB	392696	394045	CDS
MTB	394111	394713	CDS
MTB	394694	395320	CDS
MTB	395347	396087	CDS
MTB	396201	397367	CDS
MTB	397442	398227	CDS
MTB	398254	398628	CDS
MTB	398658	399524	CDS
MTB	399535	400050	CDS
MTB	400192	401703	CDS
MTB	401873	403162	CDS
MTB	403193	405841	CDS
MTB	405950	408448	CDS
MTB	408634	409173	CDS
MTB	409362	410801	CDS
MTB	410838	412760	CDS
MTB	412757	414238	CDS
MTB	414381	414941	CDS
MTB	415050	415460	CDS
MTB	415502	416965	CDS
MTB	417304	418290	CDS
MTB	418293	418946	CDS
MTB	418949	419608	CDS
MTB	419835	421712	CDS
MTB	421709	422416	CDS
MTB	422452	423639	CDS
MTB	423639	424019	CDS
MTB	424269	424694	CDS
MTB	424777	434679	CDS
MTB	434830	435474	CDS
MTB	435471	436769	CDS
MTB	436860	437507	CDS
MTB	437518	438297	CDS
MTB	438302	438739	CDS
MTB	438822	439649	CDS
MTB	439871	441253	CDS
MTB	441265	442299	CDS
MTB	442395	443078	CDS
MTB	443067	444197	CDS
MTB	444222	444815	CDS
MTB	444844	445233	CDS
MTB	445314	446525	CDS
MTB	446531	447046	CDS
MTB	447147	448043	CDS
MTB	448040	448633	CDS
MTB	448630	449385	CDS
MTB	449404	451803	CDS
MTB	451800	452279	CDS
MTB	452294	453154	CDS
MTB	453230	454372	CDS
MTB	454421	455386	CDS
MTB	455637	455858	CDS
MTB	455977	456192	CDS
MTB	456268	456819	CDS
MTB	456915	457823	CDS
MTB	457841	458380	CDS
MTB	458461	459315	CDS
MTB	459456	462002	CDS
MTB	462135	463307	CDS
MTB	463411	466668	CDS
MTB	466672	468001	Pseudogene
MTB	468335	469594	CDS
MTB	469591	470013	CDS
MTB	470010	471230	CDS
MTB	471227	472639	CDS
MTB	472781	474106	CDS
MTB	474122	474841	CDS
MTB	474940	475344	CDS
MTB	475350	475742	CDS
MTB	475816	476184	CDS
MTB	476394	476642	CDS
MTB	476679	477320	CDS
MTB	477327	478556	CDS
MTB	478566	479753	CDS
MTB	479789	480160	CDS
MTB	480355	483231	CDS
MTB	483228	483656	CDS
MTB	483977	485734	CDS
MTB	485731	489939	CDS
MTB	489887	490705	CDS
MTB	490783	491793	CDS
MTB	491786	493858	CDS
MTB	493851	495008	CDS
MTB	495062	497314	CDS
MTB	497314	498300	CDS
MTB	498300	499619	CDS
MTB	499713	500366	CDS
MTB	500350	501018	CDS
MTB	501148	502170	CDS
MTB	502167	502373	CDS
MTB	502366	503124	CDS
MTB	503496	504998	CDS
MTB	505086	506582	CDS
MTB	506561	506971	CDS
MTB	507132	507761	CDS
MTB	507758	508555	CDS
MTB	508582	510225	CDS
MTB	510377	510652	CDS
MTB	510702	515321	CDS
MTB	515373	515816	CDS
MTB	516017	516892	CDS
MTB	516895	517803	CDS
MTB	517803	518396	CDS
MTB	518733	519041	CDS
MTB	519073	519567	CDS
MTB	519600	520322	CDS
MTB	520324	521454	CDS
MTB	521514	522167	CDS
MTB	522347	524533	CDS
MTB	524530	525390	CDS
MTB	525387	526082	CDS
MTB	526143	527360	CDS
MTB	527379	528314	CDS
MTB	528608	530230	CDS
MTB	530296	530724	CDS
MTB	530751	532214	CDS
MTB	532396	532911	CDS
MTB	533091	533789	CDS
MTB	533833	534396	CDS
MTB	534445	535215	CDS
MTB	535224	536507	CDS
MTB	536504	537169	CDS
MTB	537229	538548	CDS
MTB	538588	541491	CDS
MTB	541488	541910	CDS
MTB	542142	542852	CDS
MTB	543174	544730	CDS
MTB	545375	545821	CDS
MTB	545889	546803	CDS
MTB	547076	547357	CDS
MTB	547344	547517	CDS
MTB	547488	547517	Repeat_Region
MTB	547586	549607	CDS
MTB	549675	551198	CDS
MTB	551198	551689	CDS
MTB	551749	551988	CDS
MTB	552026	552550	CDS
MTB	552614	554008	CDS
MTB	554016	554309	CDS
MTB	554313	554885	CDS
MTB	554882	556306	CDS
MTB	556458	557252	CDS
MTB	557527	558813	CDS
MTB	558895	559755	CDS
MTB	559888	560748	CDS
MTB	560848	561711	CDS
MTB	561854	562294	CDS
MTB	562225	562713	CDS
MTB	562723	563427	CDS
MTB	563564	564934	CDS
MTB	565021	565443	CDS
MTB	565797	566396	CDS
MTB	566508	566771	CDS
MTB	566776	567222	CDS
MTB	567222	567896	CDS
MTB	567921	568967	CDS
MTB	568964	569806	CDS
MTB	569988	570512	CDS
MTB	570539	571648	CDS
MTB	571710	573065	CDS
MTB	573046	573801	CDS
MTB	573984	575300	CDS
MTB	575348	576790	CDS
MTB	576787	577338	CDS
MTB	577664	578269	CDS
MTB	578426	579175	CDS
MTB	579349	580581	CDS
MTB	580578	580654	Repeat_Region
MTB	580655	580731	Repeat_Region
MTB	580732	580808	Repeat_Region
MTB	580809	581492	CDS
MTB	581489	583378	CDS
MTB	583375	583704	CDS
MTB	583701	584690	CDS
MTB	584695	585423	CDS
MTB	585424	586314	CDS
MTB	586394	587380	CDS
MTB	587377	588309	CDS
MTB	588325	589167	CDS
MTB	589183	590058	CDS
MTB	590083	590970	CDS
MTB	591111	591347	CDS
MTB	591654	592784	CDS
MTB	592791	593867	CDS
MTB	593871	594779	CDS
MTB	594802	595302	CDS
MTB	595464	596585	CDS
MTB	596759	597202	CDS
MTB	597199	600105	CDS
MTB	600098	600391	CDS
MTB	600441	601847	CDS
MTB	601857	602786	CDS
MTB	602819	604516	CDS
MTB	604602	605591	CDS
MTB	605604	606152	CDS
MTB	606149	606448	CDS
MTB	606551	608062	CDS
MTB	608059	608535	CDS
MTB	608746	610056	CDS
MTB	610188	610883	CDS
MTB	611172	612074	CDS
MTB	613038	614342	CDS
MTB	614326	614721	CDS
MTB	614835	616223	CDS
MTB	616223	616831	CDS
MTB	616828	616878	Repeat_Region
MTB	616846	617496	CDS
MTB	617493	618272	CDS
MTB	618305	619894	CDS
MTB	619891	620865	CDS
MTB	620907	622124	CDS
MTB	622121	622282	CDS
MTB	622329	622646	CDS
MTB	622793	624577	CDS
MTB	624473	625480	CDS
MTB	625562	626440	CDS
MTB	626457	627251	CDS
MTB	627248	628288	CDS
MTB	628298	629731	CDS
MTB	630040	631686	CDS
MTB	631743	632375	CDS
MTB	632372	633034	CDS
MTB	633055	634404	CDS
MTB	634416	635504	CDS
MTB	635573	635875	CDS
MTB	635935	636213	CDS
MTB	636210	637463	CDS
MTB	637583	637969	CDS
MTB	638032	638916	CDS
MTB	639012	639956	CDS
MTB	640228	640641	CDS
MTB	640638	640904	CDS
MTB	641096	642811	CDS
MTB	642754	642811	Repeat_Region
MTB	642889	644493	CDS
MTB	644490	645470	CDS
MTB	645467	646255	CDS
MTB	646298	647962	CDS
MTB	647959	648474	CDS
MTB	648536	649672	CDS
MTB	649689	650393	CDS
MTB	650407	650745	CDS
MTB	650779	651504	CDS
MTB	651529	652755	CDS
MTB	652771	653778	CDS
MTB	653879	654739	CDS
MTB	654924	655949	CDS
MTB	656010	657470	CDS
MTB	657548	658039	CDS
MTB	658109	658189	tRNA
MTB	658321	659340	CDS
MTB	659450	660868	CDS
MTB	661003	661269	CDS
MTB	661295	663373	CDS
MTB	663487	664818	CDS
MTB	665042	665383	CDS
MTB	665851	667242	CDS
MTB	667252	668394	CDS
MTB	668579	669745	CDS
MTB	669848	671152	CDS
MTB	671166	671951	CDS
MTB	671996	675916	CDS
MTB	676238	676996	CDS
MTB	677125	677616	CDS
MTB	677710	677925	CDS
MTB	677922	678329	CDS
MTB	678389	679075	CDS
MTB	679229	681862	CDS
MTB	681885	684272	CDS
MTB	684410	685132	CDS
MTB	685129	685926	CDS
MTB	685928	686815	CDS
MTB	686821	688035	CDS
MTB	689059	690504	CDS
MTB	690501	692027	CDS
MTB	692024	693232	CDS
MTB	693237	694787	CDS
MTB	694839	695231	CDS
MTB	695228	695485	CDS
MTB	695668	696903	CDS
MTB	697154	697567	CDS
MTB	697564	697800	CDS
MTB	697904	698410	CDS
MTB	698524	698994	CDS
MTB	699038	699799	CDS
MTB	699856	700167	CDS
MTB	700239	701189	CDS
MTB	701247	701369	Repeat_Region
MTB	701384	702767	Mobile_Genetic_Element
MTB	701430	702014	CDS
MTB	702813	703199	CDS
MTB	703244	703489	CDS
MTB	703486	703887	CDS
MTB	703830	704057	CDS
MTB	703912	703985	Repeat_Region
MTB	704187	704247	ncRNA
MTB	704752	705909	CDS
MTB	705961	706182	CDS
MTB	706324	706929	CDS
MTB	706790	706863	Repeat_Region
MTB	706948	709515	CDS
MTB	709599	710348	CDS
MTB	709585	709663	Repeat_Region
MTB	709425	709548	Repeat_Region
MTB	710345	710587	CDS
MTB	710782	711009	CDS
MTB	711006	711407	CDS
MTB	711624	711702	Repeat_Region
MTB	711638	712719	Pseudogene
MTB	712716	713807	CDS
MTB	714202	715266	CDS
MTB	715370	716317	CDS
MTB	716410	716664	CDS
MTB	716664	717059	CDS
MTB	717153	717893	CDS
MTB	718025	718285	CDS
MTB	718282	718689	CDS
MTB	718761	719912	CDS
MTB	720005	721732	CDS
MTB	721729	725013	CDS
MTB	725013	728306	CDS
MTB	728583	729278	CDS
MTB	729327	730166	CDS
MTB	730320	731033	CDS
MTB	731113	731364	CDS
MTB	731494	731566	tRNA
MTB	731603	731676	tRNA
MTB	731712	731879	CDS
MTB	731930	732406	CDS
MTB	732393	732821	CDS
MTB	732825	733325	CDS
MTB	733524	733596	tRNA
MTB	733737	734222	CDS
MTB	734254	734970	CDS
MTB	735022	735450	CDS
MTB	735517	736224	CDS
MTB	736298	737203	CDS
MTB	737268	738149	CDS
MTB	738297	739160	CDS
MTB	739327	740187	CDS
MTB	740234	741139	CDS
MTB	741151	742617	CDS
MTB	742719	746366	CDS
MTB	746363	747037	CDS
MTB	747037	747945	CDS
MTB	748276	748812	CDS
MTB	748849	749241	CDS
MTB	749234	749929	CDS
MTB	750000	751505	CDS
MTB	751517	752596	CDS
MTB	752984	753367	CDS
MTB	753462	753617	CDS
MTB	753693	754409	CDS
MTB	754685	754993	CDS
MTB	754980	755225	CDS
MTB	755335	755772	CDS
MTB	755769	756023	CDS
MTB	756137	758500	CDS
MTB	758532	758804	CDS
MTB	758801	759139	CDS
MTB	759136	759309	CDS
MTB	759807	763325	CDS
MTB	763370	767320	CDS
MTB	767684	769597	CDS
MTB	769792	770550	CDS
MTB	770582	771424	CDS
MTB	771484	773112	CDS
MTB	773123	774061	CDS
MTB	774064	774786	CDS
MTB	774783	775574	CDS
MTB	775586	778480	CDS
MTB	778477	778905	CDS
MTB	778990	779487	CDS
MTB	779543	780040	CDS
MTB	780042	780416	CDS
MTB	780721	781311	CDS
MTB	781560	781934	CDS
MTB	781934	782404	CDS
MTB	782485	784590	CDS
MTB	784821	786011	CDS
MTB	786149	786946	CDS
MTB	787099	787926	CDS
MTB	787940	789160	CDS
MTB	789157	789411	CDS
MTB	790024	791073	CDS
MTB	791070	791666	CDS
MTB	791757	791846	CDS
MTB	791831	792160	CDS
MTB	792157	793332	CDS
MTB	793335	794525	CDS
MTB	794715	795470	CDS
MTB	795467	795518	Repeat_Region
MTB	795519	796931	CDS
MTB	796933	798372	CDS
MTB	798833	799444	CDS
MTB	799629	799850	CDS
MTB	800487	800792	CDS
MTB	800809	801462	CDS
MTB	801462	802133	CDS
MTB	802133	802435	CDS
MTB	802429	802477	Repeat_Region
MTB	802528	803370	CDS
MTB	803411	803692	CDS
MTB	803689	804282	CDS
MTB	804282	805106	CDS
MTB	805110	805526	CDS
MTB	805526	805759	CDS
MTB	805756	806166	CDS
MTB	806335	808698	CDS
MTB	808746	809645	CDS
MTB	809946	810887	CDS
MTB	811373	811741	CDS
MTB	811742	812059	CDS
MTB	812059	812622	CDS
MTB	812627	812812	CDS
MTB	812835	812921	Repeat_Region
MTB	812922	812975	Repeat_Region
MTB	812976	813374	CDS
MTB	813398	813937	CDS
MTB	813940	814308	CDS
MTB	814328	814990	CDS
MTB	814993	815190	CDS
MTB	815190	815630	CDS
MTB	815663	817534	CDS
MTB	817539	818444	CDS
MTB	818537	819640	CDS
MTB	819843	820499	CDS
MTB	820496	821476	CDS
MTB	821507	822853	CDS
MTB	822866	823594	CDS
MTB	823683	824639	CDS
MTB	824800	826125	CDS
MTB	826122	826667	CDS
MTB	826670	827470	CDS
MTB	827543	828076	CDS
MTB	828140	828892	CDS
MTB	829207	829704	CDS
MTB	830062	830610	CDS
MTB	830855	831661	CDS
MTB	831776	832303	CDS
MTB	832352	832868	Mobile_Genetic_Element
MTB	832981	833508	CDS
MTB	833886	834443	CDS
MTB	834440	834946	CDS
MTB	835154	835681	CDS
MTB	835701	838052	CDS
MTB	838451	840856	CDS
MTB	840947	841204	CDS
MTB	841228	841656	CDS
MTB	841737	841874	CDS
MTB	842033	842278	CDS
MTB	842347	843231	CDS
MTB	843242	844414	CDS
MTB	844421	845953	CDS
MTB	846159	847913	CDS
MTB	848103	850040	CDS
MTB	850642	850713	tRNA
MTB	850741	851466	CDS
MTB	851608	852351	CDS
MTB	852396	853853	CDS
MTB	853825	854157	CDS
MTB	854267	854686	CDS
MTB	854699	855826	CDS
MTB	855925	856470	CDS
MTB	856473	856679	CDS
MTB	856682	858037	CDS
MTB	858037	858864	CDS
MTB	858864	860072	CDS
MTB	860069	860710	CDS
MTB	860912	862381	CDS
MTB	862412	863158	CDS
MTB	863155	863255	Repeat_Region
MTB	863256	864143	CDS
MTB	864140	864574	CDS
MTB	864586	865854	CDS
MTB	865851	867389	CDS
MTB	867440	868351	CDS
MTB	868407	869030	CDS
MTB	868984	869763	CDS
MTB	870008	871426	CDS
MTB	871431	872675	CDS
MTB	872672	873292	CDS
MTB	873343	874236	CDS
MTB	876818	878440	CDS
MTB	878638	879324	CDS
MTB	879340	881040	CDS
MTB	881075	881713	CDS
MTB	881459	882418	CDS
MTB	882524	882763	CDS
MTB	882760	883434	CDS
MTB	883451	884050	CDS
MTB	884072	884800	CDS
MTB	884797	885840	CDS
MTB	885837	886646	CDS
MTB	886719	887024	CDS
MTB	887137	888636	CDS
MTB	889017	889020	Repeat_Region
MTB	889021	890375	Mobile_Genetic_Element
MTB	889021	889048	Repeat_Region
MTB	890348	890375	Repeat_Region
MTB	890376	890379	Repeat_Region
MTB	890388	891482	CDS
MTB	890388	891479	Mobile_Genetic_Element
MTB	891472	892269	CDS
MTB	892266	893273	CDS
MTB	893318	894619	CDS
MTB	894631	894978	CDS
MTB	894972	895628	CDS
MTB	895820	898084	CDS
MTB	898081	898710	CDS
MTB	898831	899787	CDS
MTB	899732	901330	CDS
MTB	901635	902024	CDS
MTB	902111	903694	CDS
MTB	903725	904819	CDS
MTB	904905	905087	CDS
MTB	905234	906340	CDS
MTB	906423	907292	CDS
MTB	907338	908018	CDS
MTB	908181	908483	CDS
MTB	908485	909318	CDS
MTB	909611	910033	CDS
MTB	910030	910842	CDS
MTB	910972	911739	CDS
MTB	911736	912683	CDS
MTB	912726	913502	CDS
MTB	913558	914199	CDS
MTB	914257	916311	CDS
MTB	916477	917646	CDS
MTB	917734	918750	CDS
MTB	918264	918458	ncRNA
MTB	918912	919553	CDS
MTB	919634	920689	CDS
MTB	920741	921133	CDS
MTB	921191	921613	CDS
MTB	921575	921862	Mobile_Genetic_Element
MTB	921970	922875	CDS
MTB	922894	923709	CDS
MTB	923803	923875	tRNA
MTB	923999	924072	tRNA
MTB	924110	924183	tRNA
MTB	924213	924286	tRNA
MTB	924951	925364	CDS
MTB	925361	927610	CDS
MTB	927837	930485	CDS
MTB	930953	931597	CDS
MTB	932279	932932	CDS
MTB	933003	934031	CDS
MTB	934720	935490	CDS
MTB	935577	936389	CDS
MTB	936457	937317	CDS
MTB	937593	937835	CDS
MTB	938112	939404	CDS
MTB	939388	940392	CDS
MTB	940456	941106	CDS
MTB	941190	942467	CDS
MTB	942680	944194	CDS
MTB	944343	944735	CDS
MTB	944938	946056	CDS
MTB	946056	947315	CDS
MTB	947311	947641	Mobile_Genetic_Element
MTB	947641	948468	CDS
MTB	948757	949395	CDS
MTB	949436	951118	CDS
MTB	951183	951626	CDS
MTB	951632	952711	CDS
MTB	952825	953229	CDS
MTB	953257	953730	CDS
MTB	953727	954920	CDS
MTB	955077	956288	CDS
MTB	956293	958455	CDS
MTB	958523	960151	CDS
MTB	960173	960225	Repeat_Region
MTB	960226	960278	Repeat_Region
MTB	960279	960333	Repeat_Region
MTB	960342	962612	CDS
MTB	962680	962880	CDS
MTB	962890	963393	CDS
MTB	963390	963872	CDS
MTB	963869	964294	CDS
MTB	964312	965535	CDS
MTB	965983	966261	CDS
MTB	966265	967347	CDS
MTB	967344	967733	CDS
MTB	967898	968305	CDS
MTB	968424	970244	CDS
MTB	970505	972457	CDS
MTB	972546	973706	CDS
MTB	973806	974294	CDS
MTB	974291	975937	CDS
MTB	976075	976863	CDS
MTB	976872	978203	CDS
MTB	978481	978756	CDS
MTB	978934	979365	CDS
MTB	979362	980228	CDS
MTB	980225	980509	CDS
MTB	980506	981267	CDS
MTB	981424	982554	CDS
MTB	982762	983784	CDS
MTB	983803	985530	CDS
MTB	985513	985971	CDS
MTB	987233	988705	CDS
MTB	988740	989861	CDS
MTB	989948	992596	CDS
MTB	992598	993455	CDS
MTB	993853	995340	CDS
MTB	995318	996295	CDS
MTB	996524	997705	CDS
MTB	997782	999299	CDS
MTB	999472	1000767	CDS
MTB	1000808	1002415	CDS
MTB	1002441	1002704	CDS
MTB	1002812	1003792	CDS
MTB	1003805	1003957	CDS
MTB	1003957	1004484	CDS
MTB	1004501	1005841	CDS
MTB	1005852	1006562	CDS
MTB	1006693	1008180	CDS
MTB	1008207	1008938	CDS
MTB	1008944	1010062	CDS
MTB	1010136	1011734	CDS
MTB	1011731	1014124	CDS
MTB	1014681	1014860	CDS
MTB	1014866	1015300	CDS
MTB	1015398	1016171	CDS
MTB	1016236	1016685	CDS
MTB	1017217	1018725	CDS
MTB	1018727	1019965	CDS
MTB	1020058	1021329	CDS
MTB	1021344	1021643	CDS
MTB	1022087	1023868	CDS
MTB	1024211	1024687	CDS
